# NASA Exoplanet Archive PSCompPars snapshot (shipped with the release)
# fetched: 2026-08-09T19:15:07Z
# endpoint: https://exoplanetarchive.ipac.caltech.edu/TAP/sync
# query: select pl_name,st_spectype,st_teff,st_logg,st_met,st_metratio,st_rad,sy_kmag,pl_radj,pl_bmassj,pl_bmassprov,pl_orbsmax,pl_trandur from pscomppars where tran_flag=1 and st_teff is not null and st_rad is not null and pl_radj is not null and pl_orbsmax is not null order by pl_name
# rows: 4355
pl_name,st_spectype,st_teff,st_logg,st_met,st_metratio,st_rad,sy_kmag,pl_radj,pl_bmassj,pl_bmassprov,pl_orbsmax,pl_trandur
TIC 393818343 b,G0,5756.00,4.402000,0.3180,[Fe/H],1.086000,8.0520000,1.08700000,4.34000000,Mass,0.1291000000,4.1506000
TIC 434398831 b,G4 V,5638.00,4.420000,-0.0810,[m/H],0.909000,10.1380000,0.31314176,0.03810000,M-R relationship,0.0464100000,2.7600000
TIC 434398831 c,G4 V,5638.00,4.420000,-0.0810,[m/H],0.909000,10.1380000,0.50227582,0.08490000,M-R relationship,0.0657200000,3.0400000
TIC 46432937 b,,3572.00,4.740000,0.3230,[Fe/H],0.529900,10.1950000,1.18800000,3.20000000,Mass,0.0206500000,1.1950000
TIC 4672985 b,,5757.00,4.320000,0.1400,[Fe/H],1.150000,9.9700000,1.02600000,12.74000000,Mass,0.3300000000,
TIC 52059926 b,K4.5 V,4505.00,4.620000,-0.0800,[Fe/H],0.720000,11.0230000,0.95500000,16.90000000,Mass,0.5530000000,4.8700000
TIC 87422071 b,,6150.00,4.183000,0.1600,[Fe/H],1.489000,10.2230000,0.96900000,1.29000000,Mass,0.1060000000,3.6000000
TIC 88785435 b,K7 V,3998.00,4.190000,-0.0800,[m/H],0.911000,9.5460000,0.44874732,0.07010000,M-R relationship,0.0843200000,4.1000000
TIC 9344899 b,G3 V,5800.00,4.390000,0.0700,[Fe/H],1.060000,11.7590000,0.81700000,19.40000000,Mass,0.0815000000,4.0000000
TOI-1052 b,,6146.00,4.300000,0.1400,[Fe/H],1.264000,8.2460000,0.25604469,0.05317335,Mass,0.0910300000,3.0912936
TOI-1062 b,G9 V,5328.00,4.550000,0.1400,[Fe/H],0.840000,8.2960000,0.20207011,0.03193547,Mass,0.0520000000,1.0800000
TOI-1064 b,,4734.00,4.600000,0.0500,[Fe/H],0.726000,8.4670000,0.23079708,0.04247575,Mass,0.0615200000,1.9800000
TOI-1064 c,,4734.00,4.600000,0.0500,[Fe/H],0.726000,8.4670000,0.23650679,0.00786588,Mass,0.0942900000,2.3700000
TOI-1075 b,K9 V/M0 V,3875.00,4.690000,-0.0800,[Fe/H],0.581000,9.1150000,0.15978259,0.03130620,Mass,0.0115900000,1.0702171
TOI-1080 b,M4.0&plusmn;1.0 V,3065.00,5.049000,-0.0900,[Fe/H],0.201900,10.1700000,0.10705701,0.03366596,Mass,0.0272000000,1.0200000
TOI-1107 b,F6 V,6311.00,4.050000,-0.1000,[Fe/H],1.810000,9.2050000,1.30000000,3.35000000,Mass,0.0561000000,4.8475616
TOI-1117 b,G5 V,5635.00,4.410000,0.1360,[Fe/H],1.050000,9.3850000,0.21946688,0.02800253,Mass,0.0330000000,2.0150000
TOI-1130 b,K6-K7,4360.00,4.550000,0.1100,[Fe/H],0.697000,8.3510000,0.32652389,0.06229777,Mass,0.0453000000,1.8373729
TOI-1130 c,K6-K7,4360.00,4.550000,0.1100,[Fe/H],0.697000,8.3510000,1.15978431,1.05717423,Mass,0.0731000000,2.0200000
TOI-1135 b,G0,6320.00,4.328000,-0.0390,[Fe/H],1.202000,8.1920000,0.88500000,0.18500000,Mass,0.0815000000,4.4616000
TOI-1136 b,,5770.00,4.470000,0.0700,[Fe/H],0.968000,8.0340000,0.16950694,0.01101223,Mass,0.0510600000,2.0700000
TOI-1136 c,,5770.00,4.470000,0.0700,[Fe/H],0.968000,8.0340000,0.25684762,0.01988494,Mass,0.0669000000,3.4880319
TOI-1136 d,,5770.00,4.470000,0.0700,[Fe/H],0.968000,8.0340000,0.41279400,0.02627204,Mass,0.1062000000,4.1313918
TOI-1136 e,,5770.00,4.470000,0.0700,[Fe/H],0.968000,8.0340000,0.23543622,0.01909836,Mass,0.1400000000,4.4632032
TOI-1136 f,,5770.00,4.470000,0.0700,[Fe/H],0.968000,8.0340000,0.33329657,0.03051961,Mass,0.1740000000,5.1779232
TOI-1136 g,,5770.00,4.470000,0.0700,[Fe/H],0.968000,8.0340000,0.22571187,0.01761957,Mass,0.2290000000,5.8000000
TOI-1173 b,G9,5350.00,4.450000,0.1390,[Fe/H],0.934000,9.1340000,0.81987830,0.08621004,Mass,0.0696000000,2.5860000
TOI-1174 b,,5030.00,4.573000,-0.0020,[Fe/H],0.760000,8.9640000,0.22856672,0.10068326,Mass,0.0799400000,3.0631000
TOI-1180 b,,4738.00,4.587000,0.0670,[Fe/H],0.730000,8.5940000,0.27406595,0.03146352,Mass,0.0807990000,2.7490000
TOI-1181 b,F9 IV,6054.00,4.020000,0.3800,[Fe/H],1.961000,9.2200000,1.51900000,1.17900000,Mass,0.0364000000,4.1218716
TOI-1184 b,,4534.00,4.612000,0.0170,[Fe/H],0.690000,8.3170000,0.21322189,0.02139519,Mass,0.0560270000,1.8879000
TOI-1194 b,,5394.00,4.463000,0.3480,[Fe/H],0.960800,9.3400000,0.77764833,0.37756222,Mass,0.0340000000,1.6276453
TOI-1199 b,,5710.00,4.190000,0.4400,[Fe/H],1.450000,9.4660000,0.93800000,0.23900000,Mass,0.0498800000,2.1490000
TOI-1201 b,M2.0 V,3476.00,4.800000,0.0500,[Fe/H],0.508000,8.6460000,0.21545224,0.01975909,Mass,0.0287000000,1.7470000
TOI-1203 b,G3 V,5737.00,4.340000,-0.3900,[Fe/H],1.179000,6.9970000,0.13560555,0.01104370,Mass,0.0486900000,1.9110000
TOI-1203.01,G3 V,5737.00,4.340000,-0.3900,[Fe/H],1.179000,6.9970000,0.26032697,0.02325154,Mass,0.1632000000,6.1530000
TOI-122 b,M3 V,3403.00,4.880000,,,0.334000,10.7710000,0.24266215,0.02470000,M-R relationship,0.0392000000,1.2100353
TOI-1221 b,,5592.00,4.380000,0.0600,[Fe/H],1.031000,9.0360000,0.25961326,3.50000000,Mass,0.3870000000,8.1200000
TOI-1224 b,,3326.00,4.893000,,,0.404000,9.1340000,0.18770663,0.01600000,M-R relationship,0.0355000000,1.6759040
TOI-1227 b,M4.5V-M5V,3072.00,4.438000,,,0.560000,11.0340000,0.85400000,0.20900000,M-R relationship,0.0886000000,4.8310000
TOI-1231 b,M3 V,3553.00,4.767000,0.0410,[Fe/H],0.476000,8.0690000,0.32563175,0.04845382,Mass,0.1288000000,3.2400000
TOI-1232 b,G1 V,5823.00,4.403000,0.1800,[Fe/H],1.072000,10.6970000,0.97500000,0.69400000,Mass,0.1170000000,4.7250029
TOI-1233.01,G3 V,5660.00,4.490000,-0.2800,[Fe/H],0.877000,7.6370000,0.22651441,0.02200000,M-R relationship,0.1074000000,3.8500000
TOI-1235 b,M0.5 V,3997.00,4.640000,0.3300,[Fe/H],0.619000,7.8930000,0.15077196,0.02104909,Mass,0.0384500000,2.0940000
TOI-1238 b,K7/M0,4089.00,4.630000,0.3100,[Fe/H],0.580000,9.1840000,0.10794916,0.01183028,Mass,0.0139000000,1.0900000
TOI-1238 c,K7/M0,4089.00,4.630000,0.3100,[Fe/H],0.580000,9.1840000,0.18824192,0.02617765,Mass,0.0370000000,1.7500000
TOI-1244 b,,4599.00,4.595000,0.0340,[Fe/H],0.721000,9.4220000,0.22009138,0.02076592,Mass,0.0606940000,2.2098000
TOI-1246 b,K V,5151.00,4.400000,0.1700,[Fe/H],0.860000,9.9070000,0.26853468,0.02548545,Mass,0.0490000000,2.3379196
TOI-1246 c,K V,5213.00,4.510000,0.1680,[Fe/H],0.864900,9.9070000,0.21867273,0.02863180,Mass,0.0610000000,2.8928243
TOI-1246 d,K V,5213.00,4.510000,0.1680,[Fe/H],0.864900,9.9070000,0.30612930,0.01699030,Mass,0.1320000000,3.9484217
TOI-1246 e,K V,5213.00,4.510000,0.1680,[Fe/H],0.864900,9.9070000,0.31351535,0.04562210,Mass,0.2120000000,3.5440768
TOI-1248 b,,5205.00,4.515000,0.2230,[Fe/H],0.868600,9.8700000,0.60741347,0.08621004,Mass,0.0510000000,2.3141338
TOI-1249 b,,5497.00,4.457000,0.2970,[Fe/H],0.978500,9.1260000,0.29182226,0.03744159,Mass,0.1090000000,3.1451019
TOI-125 b,K0 V,5320.00,4.516000,-0.0200,[Fe/H],0.848000,8.9950000,0.24319743,0.02989019,Mass,0.0518600000,2.9616000
TOI-125 c,K0 V,5320.00,4.516000,-0.0200,[Fe/H],0.848000,8.9950000,0.24614149,0.02086021,Mass,0.0814000000,2.9544000
TOI-125 d,K0 V,5320.00,4.516000,-0.0200,[Fe/H],0.848000,8.9950000,0.26139709,0.04279017,Mass,0.1370000000,3.1128000
TOI-1259 A b,,4775.00,4.605000,-0.5000,[Fe/H],0.715000,9.6190000,1.03488447,0.44363561,Mass,0.0408000000,2.5103489
TOI-1260 b,K6 V,4227.00,4.570000,-0.1000,[Fe/H],0.672000,8.9500000,0.21500617,0.02693277,Mass,0.0367000000,2.0600000
TOI-1260 c,K6 V,4227.00,4.570000,-0.1000,[Fe/H],0.672000,8.9500000,0.24623113,0.04153184,Mass,0.0657000000,1.9700000
TOI-1260 d,K6 V,4227.00,4.570000,-0.1000,[Fe/H],0.672000,8.9500000,0.27834824,0.03725281,Mass,0.1116000000,3.1900000
TOI-1266 b,M2,3563.00,4.826000,-0.1090,[Fe/H],0.423200,8.8400000,0.22481973,0.01403273,Mass,0.0730000000,2.1288000
TOI-1266 c,M2,3563.00,4.826000,-0.1090,[Fe/H],0.423200,8.8400000,0.17664407,0.00997394,Mass,0.1050000000,1.9510000
TOI-1268 b,K1-K2,5300.00,4.550000,0.3600,[Fe/H],0.920000,8.9110000,0.81184902,0.30330832,Mass,0.0711000000,4.0010000
TOI-1269 b,,5499.00,4.531000,-0.0490,[Fe/H],0.852100,9.8900000,0.21424275,0.02013665,Mass,0.0496000000,2.6216334
TOI-1272 b,K2 V - K3 V,4985.00,4.551000,0.1000,[Fe/H],0.800000,9.7010000,0.38005240,0.07582708,Mass,0.0410000000,1.5210000
TOI-1273 b,,5690.00,4.370000,0.0700,[Fe/H],1.060000,9.4170000,0.99000000,0.22200000,Mass,0.0549000000,1.4350000
TOI-1278 b,M0 V,3799.00,4.680000,-0.0100,[Fe/H],0.573000,9.7350000,1.09000000,18.50000000,Mass,0.0950000000,1.6182484
TOI-1279 b,,5457.00,4.529000,-0.0790,[Fe/H],0.842600,8.8870000,0.23744044,0.03335133,Mass,0.0850000000,2.7649671
TOI-128.01,,6086.00,4.262690,,,1.130000,6.9320000,0.19774964,0.01750000,M-R relationship,0.0538101900,1.9660000
TOI-1288 b,G V,5388.00,4.453000,0.2570,[Fe/H],0.958300,8.7790000,0.44325757,0.13875412,Mass,0.0374000000,2.3792512
TOI-1294 b,,5718.00,4.119000,0.2830,[Fe/H],1.556600,9.9640000,0.90317747,0.20105188,Mass,0.0510000000,3.0331397
TOI-1295 b,F,6280.00,4.100000,0.2600,[Fe/H],1.700000,10.0800000,1.40000000,1.42000000,Mass,0.0470000000,6.2000000
TOI-1296 b,,5567.00,4.035000,0.4050,[Fe/H],1.703100,9.7420000,1.25938830,0.29984733,Mass,0.0510000000,4.8636539
TOI-1298 b,,5752.00,4.194000,0.3970,[Fe/H],1.453600,10.0120000,0.86163681,0.31148883,Mass,0.0570000000,4.0292720
TOI-1301.01,,4820.00,4.600000,,,0.732000,9.0440000,0.22098352,0.02110000,M-R relationship,0.0598660000,2.3326000
TOI-132 b,G8 V,5397.00,4.480000,0.1600,[Fe/H],0.900000,9.6460000,0.30511196,0.07047793,Mass,0.0260000000,2.1344043
TOI-1333 b,,6274.00,4.034000,0.1190,[Fe/H],1.925000,8.2720000,1.39600000,2.37000000,Mass,0.0626000000,4.6416000
TOI-1338 b,F8,5723.20,4.000000,0.0100,[Fe/H],1.313000,10.6350000,0.68350000,0.03550000,Mass,0.4607000000,11.6316864
TOI-1347 b,,5464.00,4.640000,0.0400,[Fe/H],0.830000,9.6160000,0.16058552,0.03492451,Mass,0.0171000000,0.8769615
TOI-1347 c,,5464.00,4.640000,0.0400,[Fe/H],0.830000,9.6160000,0.14274268,0.02013665,Mass,0.0546000000,2.2428837
TOI-1386 b,G5V,5735.00,4.431000,0.1490,[Fe/H],1.023500,9.0860000,0.55458981,0.14410292,Mass,0.1730000000,5.6703771
TOI-1408 b,F8 V,6117.00,4.100000,0.2500,[Fe/H],1.530000,8.0780000,2.23035445,1.86578665,Mass,0.0577800000,1.6500000
TOI-1408 c,F8 V,6117.00,4.100000,0.2500,[Fe/H],1.530000,8.0780000,0.19805548,0.02391227,Mass,0.0358700000,2.6700000
TOI-1410.01,,4635.00,4.579000,0.3280,[Fe/H],0.755800,8.5770000,0.27663801,0.03932940,Mass,0.0207000000,1.1120799
TOI-1411 b,,4115.00,4.640000,0.0120,[Fe/H],0.614000,7.2500000,0.10695049,0.00629270,Mass,0.0212200000,1.5088724
TOI-1416 b,G9 V,4884.00,4.520000,0.0800,[Fe/H],0.793000,7.7080000,0.14452697,0.01094930,Mass,0.0190000000,1.5000000
TOI-1420 b,,5510.00,4.502000,0.2800,[Fe/H],0.923000,10.1190000,1.06075658,0.07897343,Mass,0.0710000000,3.3720000
TOI-1422 b,G2 V,5840.00,4.412000,-0.0280,[Fe/H],1.019000,9.1900000,0.34169030,0.02989034,Mass,0.1070000000,4.4600000
TOI-1422 c,G2 V,5840.00,4.412000,-0.0280,[Fe/H],1.019000,9.1900000,0.23284900,0.04404893,Mass,0.2050000000,6.1200000
TOI-1431 b,Am C,7690.00,4.150000,0.0900,[Fe/H],1.920000,7.4390000,1.49000000,3.12000000,Mass,0.0460000000,2.4890000
TOI-1437 b,,6008.00,4.260000,-0.4924,[Fe/H],1.170000,7.8170000,0.19983976,0.03020498,Mass,0.1400000000,4.6500000
TOI-1438 b,K0 V,5230.00,4.500000,0.0300,[Fe/H],0.820000,9.0900000,0.27121110,0.02957571,Mass,0.0553000000,1.0400000
TOI-1438 c,K0 V,5230.00,4.500000,0.0300,[Fe/H],0.820000,9.0900000,0.24533899,0.03335133,Mass,0.0830000000,1.6700000
TOI-1439 b,,5841.00,4.106000,0.2260,[Fe/H],1.618400,9.0530010,0.37851667,0.12113455,Mass,0.1920000000,5.6278203
TOI-1442 b,,3330.00,4.920000,,,0.310000,10.0890000,0.10438059,0.00537000,M-R relationship,0.0071000000,0.6165726
TOI-1443 b,,5224.00,4.564000,-0.2940,[Fe/H],0.751100,8.6740000,0.20553252,0.09439056,Mass,0.1470000000,4.2604610
TOI-1444 b,G,5460.00,4.496000,0.1460,[Fe/H],0.910500,9.0610000,0.12649879,0.01126394,Mass,0.0116000000,1.2828040
TOI-1448 b,,3412.00,4.849000,0.3700,[Fe/H],0.380000,10.7650000,0.24524978,0.06135386,Mass,0.0567000000,3.1278520
TOI-1451 b,,5801.00,4.424000,0.0190,[Fe/H],1.016200,8.0730000,0.23297739,0.04782455,Mass,0.1270000000,3.0940434
TOI-1452 b,M4 +/- 0.5 V,3185.00,4.950000,-0.0700,[M/H],0.275000,9.7400000,0.14916611,0.01516542,Mass,0.0610000000,1.7587777
TOI-1467 b,,3834.00,4.773000,-0.0620,[Fe/H],0.491000,8.5680000,0.17129122,0.02831717,Mass,0.0507480000,1.5784000
TOI-1468 b,M3.0 V,3376.00,4.846000,-0.0100,[Fe/H],0.371400,8.4970000,0.12498906,0.00956491,Mass,0.0210700000,1.0900000
TOI-1468 c,M3.0 V,3376.00,4.846000,-0.0100,[Fe/H],0.371400,8.4970000,0.18966934,0.01290004,Mass,0.0860800000,1.8600000
TOI-1470 b,M1.5 V,3709.00,4.770000,0.0000,[Fe/H],0.469000,9.2830000,0.19448691,0.02303130,Mass,0.0285000000,1.2800000
TOI-1470 c,M1.5 V,3709.00,4.770000,0.0000,[Fe/H],0.469000,9.2830000,0.22035902,0.02277959,Mass,0.1060000000,2.7000000
TOI-1472 b,,5100.00,4.500000,0.2700,[Fe/H],0.840000,9.2770000,0.36200000,0.05700000,Mass,0.0640000000,2.7400000
TOI-1472 c,,5100.00,4.500000,0.2700,[Fe/H],0.840000,9.2770000,0.29800000,0.06700000,Mass,0.1160000000,2.8300000
TOI-1478 b,,5597.00,4.374000,0.0780,[Fe/H],1.048000,9.2010000,1.07000000,0.88000000,Mass,0.0818000000,4.1310000
TOI-150.01,F,6255.00,4.130000,0.2800,[Fe/H],1.526000,9.9400000,1.25500000,2.51000000,Mass,0.0703700000,5.1200000
TOI-1518 b,F0,7299.00,4.136000,-0.1000,[Fe/H],1.942000,8.3250000,1.87800000,1.83000000,Mass,0.0371200000,2.3950000
TOI-1533 b,,5146.00,4.500000,0.2400,[Fe/H],0.849000,8.8320000,0.25782897,0.08841249,Mass,0.0445000000,2.0700000
TOI-1533 c,,5146.00,4.500000,0.2400,[Fe/H],0.849000,8.8320000,0.66910634,0.11515648,Mass,0.0760000000,1.2200000
TOI-157 b,G9 IV,5404.00,4.281000,0.2400,[Fe/H],1.167000,10.8920000,1.28600000,1.18000000,Mass,0.0313800000,2.1458400
TOI-159 b,F0 V,7287.00,4.230000,0.3000,[Fe/H],1.620000,9.7580000,1.62200000,3.49000000,Mass,0.0560000000,4.2200000
TOI-1601 b,,5982.00,3.928000,0.3430,[Fe/H],2.195000,9.1910000,1.26675420,1.21763817,Mass,0.0690000000,6.4852265
TOI-163 b,F,6495.00,4.187000,0.2200,[Fe/H],1.648000,10.1240000,1.48900000,1.22000000,Mass,0.0580000000,4.9300000
TOI-1630.01,,5504.00,4.580000,,,0.830000,7.9150000,0.21563067,0.02020000,M-R relationship,0.1011510000,2.0871000
TOI-1634 b,M2,3550.00,4.833000,0.2300,[Fe/H],0.450000,8.6000000,0.15692774,0.01541712,Mass,0.0154400000,0.9747000
TOI-1648 b,,4850.00,4.500000,0.2000,[Fe/H],0.810000,8.1830000,0.22700000,0.02330000,Mass,0.0694000000,1.5400000
TOI-1659.01,,5977.00,4.470000,,,1.006000,8.7020000,0.20117797,0.01800000,M-R relationship,0.0657570000,2.8907000
TOI-1669 c,,5497.00,4.382000,0.2740,[Fe/H],1.056100,8.4620000,0.20487123,0.04090257,Mass,0.0376000000,1.9284255
TOI-1670 b,F7 V,6170.00,4.290000,0.0900,[Fe/H],1.316000,8.7240000,0.18378121,0.13000000,Mass,0.1030000000,2.8000000
TOI-1670 c,F7 V,6170.00,4.290000,0.0900,[Fe/H],1.316000,8.7240000,0.98700000,0.63000000,Mass,0.2490000000,5.4000000
TOI-1680 b,M4.5+/-0.5,3225.00,5.046000,0.0400,[Fe/H],0.210600,10.8210000,0.13078799,0.00865000,M-R relationship,0.0314400000,1.1860000
TOI-1683.01,,4402.00,4.590000,,,0.700000,8.0850000,0.23510942,0.02350000,M-R relationship,0.0365075930,1.3180000
TOI-1685 b,M3 V,3470.00,4.680000,0.0100,[Fe/H],0.462000,8.7580000,0.12677335,0.00965930,Mass,0.0116400000,0.9040000
TOI-169 b,G1 V,5880.00,4.278000,0.2400,[Fe/H],1.288000,10.8150000,1.08600000,0.79100000,Mass,0.0352400000,1.7064000
TOI-1691 b,,5759.00,4.409000,0.0520,[Fe/H],1.000000,8.5350000,0.32652389,0.04593674,Mass,0.1293650000,4.9804000
TOI-1693 b,,3499.00,4.800000,,,0.460000,8.3310000,0.12579199,0.00809000,M-R relationship,0.0226000000,1.4196682
TOI-1694 b,K2 V - K3 V,5005.00,4.536000,0.0400,[Fe/H],0.812000,9.4250000,0.47015872,0.08885298,Mass,0.0445000000,2.1780000
TOI-1695 b,M1 V,3690.00,4.725000,0.0000,[Fe/H],0.515000,8.8180000,0.16950694,0.02001080,Mass,0.0335480000,1.3110000
TOI-1696 b,M5V,3185.00,4.959000,0.3360,[Fe/H],0.277500,11.3310000,0.27567181,0.15354197,Mass,0.0229000000,1.0000000
TOI-1710 b,G5 V,5775.00,4.510000,0.0400,[Fe/H],0.930000,7.9590000,0.45142374,0.06009532,Mass,0.1652000000,5.2551434
TOI-1716.01,,5879.00,4.280000,0.0960,[Fe/H],1.240000,7.9320000,0.28040016,0.03160000,M-R relationship,0.0804960000,3.5635000
TOI-172 b,,5645.00,3.993000,0.1480,[Fe/H],1.777000,9.7220000,0.96500000,5.42000000,Mass,0.0914000000,4.7136000
TOI-1723 b,,5777.00,4.380000,0.1590,[Fe/H],1.090000,8.1330000,0.30645070,0.03272206,Mass,0.1134960000,4.2326000
TOI-1728 b,M0,3980.00,4.657000,0.2500,[Fe/H],0.624300,8.8030010,0.45053082,0.08425888,Mass,0.0391000000,1.9600000
TOI-1736 b,,5636.00,4.142000,0.1480,[Fe/H],1.428600,7.2830000,0.28385769,0.03870013,Mass,0.0730000000,3.9825962
TOI-1739 b,,4814.00,4.584000,0.0700,[Fe/H],0.781000,8.3880000,0.17361079,0.01400000,M-R relationship,0.0738720000,1.8708000
TOI-1742 b,,5815.00,4.365000,0.1930,[Fe/H],1.131000,7.3350000,0.21099831,0.03051961,Mass,0.1540000000,6.2918286
TOI-1743 b,M4 V,3277.00,4.909000,0.2200,[Fe/H],0.338000,9.9990000,0.16326195,0.01260000,M-R relationship,0.0358900000,0.9235000
TOI-1744.01,,6179.00,4.396900,,,1.140000,8.0340000,0.23909400,0.02410000,M-R relationship,0.1640860000,2.7826000
TOI-1749 b,M0 V,3985.00,4.700000,-0.2600,[Fe/H],0.550000,10.2700000,0.12400771,0.17934206,Mass,0.0291000000,1.0324090
TOI-1749 c,M0 V,3985.00,4.700000,-0.2600,[Fe/H],0.550000,10.2700000,0.18913406,0.04404893,Mass,0.0443000000,1.8833377
TOI-1749 d,M0 V,3985.00,4.700000,-0.2600,[Fe/H],0.550000,10.2700000,0.22481973,0.04719528,Mass,0.0707000000,1.7653148
TOI-1751 b,,5970.00,4.171000,-0.3730,[Fe/H],1.313700,7.9340000,0.26325181,0.06135386,Mass,0.2150000000,7.6512325
TOI-1752 b,M1.0&plusmn0.5 V,3762.00,4.710000,-0.1100,[Fe/H],0.530000,10.5450000,0.15103960,0.01100000,M-R relationship,0.0162400000,1.0410000
TOI-1752 c,M1.0&plusmn0.5 V,3762.00,4.710000,-0.1100,[Fe/H],0.530000,10.5450000,0.20430047,0.01840000,M-R relationship,0.1614000000,3.5900000
TOI-1753 b,,5621.00,4.438000,0.0260,[Fe/H],0.971500,10.1750000,0.22111960,0.05222944,Mass,0.0590000000,3.1784345
TOI-1758 b,,5169.00,4.530000,-0.0200,[Fe/H],0.810000,8.8110000,0.32295532,0.02170983,Mass,0.1414090000,3.6727000
TOI-1759 b,M0.0 V,4065.00,4.650000,0.0500,[Fe/H],0.597000,7.9300000,0.28013252,0.03398060,Mass,0.1177000000,3.2300000
TOI-1768.01,,5994.00,4.400000,,,1.100000,8.9950000,0.30805656,0.03700000,M-R relationship,0.0763810000,4.5639000
TOI-1772.01,,5583.00,4.440000,0.1282,[M/H],0.995000,8.3540000,0.25916719,0.02760000,M-R relationship,0.0783750000,3.4202000
TOI-1775 b,,5284.00,4.565000,0.1620,[Fe/H],0.828800,9.7220000,0.71793227,0.30204978,Mass,0.0800000000,3.6638722
TOI-1776 b,,5785.00,4.457000,-0.1930,[Fe/H],0.935600,6.6870000,0.10849581,0.00440489,Mass,0.0378000000,1.9316857
TOI-1777.01,,5859.00,4.477600,,,0.980000,7.7830000,0.20037504,0.01780000,M-R relationship,0.1194660000,2.6433000
TOI-178 b,K,4316.00,4.450000,-0.2300,[Fe/H],0.662000,8.6560000,0.10705701,0.00302050,Mass,0.0260700000,1.6920000
TOI-178 c,K,4316.00,4.450000,-0.2300,[Fe/H],0.662000,8.6560000,0.15648167,0.01459907,Mass,0.0370000000,1.9500000
TOI-178 d,K,4316.00,4.450000,-0.2300,[Fe/H],0.662000,8.6560000,0.24043221,0.01636103,Mass,0.0592000000,2.3460000
TOI-178 e,K,4316.00,4.450000,-0.2300,[Fe/H],0.662000,8.6560000,0.20528182,0.01094930,Mass,0.0783000000,2.5010000
TOI-178 f,K,4316.00,4.450000,-0.2300,[Fe/H],0.662000,8.6560000,0.21563067,0.01771396,Mass,0.1039000000,2.3480000
TOI-178 g,K,4316.00,4.450000,-0.2300,[Fe/H],0.662000,8.6560000,0.26220047,0.01384395,Mass,0.1275000000,2.1670000
TOI-1782.01,,4336.00,4.620120,,,0.669000,9.5520000,0.21125917,0.01950000,M-R relationship,0.0502400000,2.3276000
TOI-1782.02,,4336.00,4.620120,,,0.669000,9.5520000,0.16406487,0.01270000,M-R relationship,0.0257390000,1.5441000
TOI-1789 b,F,5991.00,3.943000,0.3730,[Fe/H],2.168000,8.3450000,1.44000000,0.70000000,Mass,0.0488200000,2.3000000
TOI-1794 b,,5631.00,4.184000,0.0350,[Fe/H],1.316200,8.6920000,0.29414028,0.02737326,Mass,0.0820000000,3.9154065
TOI-1798.01,,5165.00,4.572000,0.0730,[Fe/H],0.780000,9.2370010,0.21839631,0.02045129,Mass,0.0749840000,3.1324000
TOI-1798.02,,5165.00,4.572000,0.0730,[Fe/H],0.780000,9.2370010,0.13060956,0.01761957,Mass,0.0107890000,1.2152000
TOI-1799 b,,5690.00,4.450000,-0.0640,[Fe/H],0.957000,7.3810000,0.14648968,0.01258541,Mass,0.0725020000,2.5704000
TOI-1801 b,M0.5+/-0.5 V,3863.00,4.780000,-0.1900,[Fe/H],0.547000,7.8050000,0.18600000,0.01805377,Mass,0.0750000000,2.6991119
TOI-1803 b,,4687.00,4.620000,0.0140,[Fe/H],0.715000,9.6580000,0.26675039,0.03247035,Mass,0.0600000000,2.5900000
TOI-1803 c,,4687.00,4.620000,0.0140,[Fe/H],0.715000,9.6580000,0.38272882,0.02517081,Mass,0.0970000000,2.4000000
TOI-1806.01,,3272.00,4.825210,,,0.401575,10.0160000,0.30384891,0.03620000,M-R relationship,0.0877350440,2.5830151
TOI-1807 b,,4914.00,4.598000,0.0440,[Fe/H],0.746000,7.5680000,0.13353719,0.00767710,Mass,0.0122000000,0.9772115
TOI-181 b,K,4994.00,4.608000,0.2720,[M/H],0.745000,9.0470000,0.63390000,0.14520000,Mass,0.0539000000,1.9900000
TOI-1811 b,,4766.00,4.579000,0.3060,[Fe/H],0.769000,9.6430000,0.99400000,0.97200000,Mass,0.0438900000,1.9510000
TOI-1820 b,,5734.00,4.240000,0.1400,[Fe/H],1.510000,9.5080000,1.14000000,2.30000000,Mass,0.0610000000,2.9200000
TOI-1823 b,,4927.00,4.548000,0.2430,[Fe/H],0.804900,8.3320000,0.67273058,0.21206412,Mass,0.2120000000,5.9233770
TOI-1824 b,,5165.00,4.562000,0.1240,[Fe/H],0.812300,7.7570000,0.24478826,0.05034163,Mass,0.1510000000,4.1100011
TOI-1836 b,,6380.00,4.159000,-0.1010,[Fe/H],1.577000,8.5310000,0.71400000,0.12100000,Mass,0.1597000000,6.6530000
TOI-1836 c,,6237.00,4.098000,-0.1360,[Fe/H],1.645400,8.5310000,0.23194578,0.02517081,Mass,0.0308900000,1.7866633
TOI-1842 b,,6039.00,3.986000,0.3320,[Fe/H],2.032000,8.4460000,1.10166148,0.28128386,Mass,0.1000000000,4.3070829
TOI-1846 b,,3568.00,4.862000,0.1690,[Fe/H],0.397000,9.5960000,0.15987181,0.01220000,M-R relationship,0.0364600000,1.4190000
TOI-1853 b,K2.5 V,4985.00,4.490000,0.1100,[Fe/H],0.808000,10.0550000,0.30868106,0.23031296,Mass,0.0213000000,1.1900000
TOI-1855 b,,5359.00,4.397000,0.3990,[Fe/H],1.041000,9.5230000,1.65000000,1.13300000,Mass,0.0239800000,1.1940000
